Company,Actual,Predicted,Error
KOTAKBANK,628.5281898289759,623.8875916659099,4.640598163065988
KOTAKBANK,637.4901699514407,622.7431817075349,14.74698824390589
KOTAKBANK,620.3629115761737,627.8293072797801,7.466395703606395
KOTAKBANK,616.1309789175994,617.392963697348,1.2619847797486727
KOTAKBANK,604.2812574728637,614.1872461743201,9.905988701456408
KOTAKBANK,613.143501906728,603.5513748509184,9.59212705580967
KOTAKBANK,627.7315161411975,607.6555590278804,20.075957113317145
KOTAKBANK,635.7474867708843,613.95716927075,21.79031750013428
KOTAKBANK,653.521913937624,622.8311937322592,30.69072020536487
KOTAKBANK,654.8662180014649,636.2314542702729,18.634763731191924
KOTAKBANK,662.8323348777935,641.2517469607519,21.580587917041612
KOTAKBANK,647.7963132283248,646.753470781031,1.0428424472938786
KOTAKBANK,657.1068187141473,638.3129400640973,18.79387865004992
KOTAKBANK,651.82911269231,643.5098204417113,8.319292250598664
KOTAKBANK,639.9297347674064,640.4038667891682,0.4741320217617613
KOTAKBANK,634.1044829151597,636.1803605140049,2.0758775988451816
KOTAKBANK,636.7930346790727,630.8197152066205,5.973319472452204
KOTAKBANK,648.4933357731556,629.8902202980526,18.603115475103095
KOTAKBANK,648.4933357731556,636.4602348071644,12.033100965991252
KOTAKBANK,656.0113043250635,637.0823217215943,18.928982603469194
KOTAKBANK,660.8905748664165,643.591125177968,17.299449688448476
KOTAKBANK,663.4795600330349,646.0816992045488,17.397860828486046
KOTAKBANK,657.1565033761995,648.5576186512844,8.598884724915024
KOTAKBANK,666.7656241082527,646.4599564558616,20.305667652391094
KOTAKBANK,668.6575303662717,652.6917883531605,15.96574201311114
KOTAKBANK,680.9552592260065,655.8990276979416,25.056231528064927
KOTAKBANK,677.7689308393892,662.7525237814057,15.016407057983542
KOTAKBANK,677.022026359316,664.0387731635519,12.983253195764064
KOTAKBANK,684.3908000156457,663.1148864499633,21.27591356568246
KOTAKBANK,665.9191812127692,666.7652295618723,0.8460483491030573
KOTAKBANK,665.172361278349,655.6675135182713,9.50484776007761
KOTAKBANK,659.6956911532284,654.9680955132735,4.72759563995487
KOTAKBANK,662.5335787221411,648.6457715854303,13.887807136710762
KOTAKBANK,668.4584253535668,651.7653934518676,16.693031901699214
KOTAKBANK,674.4827822185184,654.03490877786,20.44787344065844
KOTAKBANK,689.4193781801141,660.8961548795114,28.523223300602695
KOTAKBANK,680.4574544214179,672.0066373167083,8.450817104709586
KOTAKBANK,684.241464210646,663.848799081366,20.392665129279976
KOTAKBANK,683.7933440681095,668.7589851498155,15.034358918293947
KOTAKBANK,673.2381011157408,666.6117228379935,6.626378277747335
